SID,ISO_TIME,LAT,LON,USA_WIND,USA_PRES,future_pressure_6h,future_wind_6h,future_lat_6h,future_lon_6h,pressure_trend,wind_trend
2006262N19069,2006-09-20 12:00:00,19.5,67.1,25.0,1002.0,1000.0,30.0,19.6,66.8,0.0,0.0
2006262N19069,2006-09-20 15:00:00,19.6,66.9,28.0,1001.0,1000.0,30.0,19.6,66.7,-1.0,3.0
2006262N19069,2006-09-20 18:00:00,19.6,66.8,30.0,1000.0,1000.0,30.0,19.6,66.6,-1.0,2.0
2006262N19069,2006-09-20 21:00:00,19.6,66.7,30.0,1000.0,1000.0,30.0,19.6,66.4,0.0,0.0
2006262N19069,2006-09-21 00:00:00,19.6,66.6,30.0,1000.0,1000.0,30.0,19.6,66.3,0.0,0.0
2006262N19069,2006-09-21 03:00:00,19.6,66.4,30.0,1000.0,999.0,33.0,19.6,66.2,0.0,0.0
2006262N19069,2006-09-21 06:00:00,19.6,66.3,30.0,1000.0,997.0,35.0,19.6,66.2,0.0,0.0
2006262N19069,2006-09-21 09:00:00,19.6,66.2,33.0,999.0,996.0,38.0,19.6,66.1,-1.0,3.0
2006262N19069,2006-09-21 12:00:00,19.6,66.2,35.0,997.0,994.0,40.0,19.7,66.2,-2.0,2.0
2006262N19069,2006-09-21 15:00:00,19.6,66.1,38.0,996.0,993.0,43.0,19.7,66.2,-1.0,3.0
2006262N19069,2006-09-21 18:00:00,19.7,66.2,40.0,994.0,991.0,45.0,20.0,66.2,-2.0,2.0
2006262N19069,2006-09-21 21:00:00,19.7,66.2,43.0,993.0,991.0,45.0,20.1,66.2,-1.0,3.0
2006262N19069,2006-09-22 00:00:00,20.0,66.2,45.0,991.0,991.0,45.0,20.1,66.3,-2.0,2.0
2006262N19069,2006-09-22 03:00:00,20.1,66.2,45.0,991.0,989.0,48.0,20.1,66.3,0.0,0.0
2006262N19069,2006-09-22 06:00:00,20.1,66.3,45.0,991.0,987.0,50.0,20.4,66.6,0.0,0.0
2006262N19069,2006-09-22 09:00:00,20.1,66.3,48.0,989.0,987.0,50.0,20.4,66.6,-2.0,3.0
2006262N19069,2006-09-22 12:00:00,20.4,66.6,50.0,987.0,987.0,50.0,20.4,66.7,-2.0,2.0
2006262N19069,2006-09-22 15:00:00,20.4,66.6,50.0,987.0,987.0,50.0,20.4,66.7,0.0,0.0
2006262N19069,2006-09-22 18:00:00,20.4,66.7,50.0,987.0,987.0,50.0,20.7,67.0,0.0,0.0
2006262N19069,2006-09-22 21:00:00,20.4,66.7,50.0,987.0,986.0,53.0,20.7,67.0,0.0,0.0
2006262N19069,2006-09-23 00:00:00,20.7,67.0,50.0,987.0,984.0,55.0,20.8,67.1,0.0,0.0
2006262N19069,2006-09-23 03:00:00,20.7,67.0,53.0,986.0,988.0,50.0,20.7,67.1,-1.0,3.0
2006262N19069,2006-09-23 06:00:00,20.8,67.1,55.0,984.0,991.0,45.0,20.7,67.1,-2.0,2.0
2006262N19069,2006-09-23 09:00:00,20.7,67.1,50.0,988.0,994.0,40.0,20.6,67.1,4.0,-5.0
2006262N19069,2006-09-23 12:00:00,20.7,67.1,45.0,991.0,997.0,35.0,20.6,67.1,3.0,-5.0
2006262N19069,2006-09-23 15:00:00,20.6,67.1,40.0,994.0,999.0,33.0,20.6,67.0,3.0,-5.0
2006262N19069,2006-09-23 18:00:00,20.6,67.1,35.0,997.0,1000.0,30.0,20.5,67.0,3.0,-5.0
2006262N19069,2006-09-23 21:00:00,20.6,67.0,33.0,999.0,1000.0,30.0,20.5,67.0,2.0,-2.0
2006262N19069,2006-09-24 00:00:00,20.5,67.0,30.0,1000.0,1000.0,30.0,20.3,66.9,1.0,-3.0
2006262N19069,2006-09-24 03:00:00,20.5,67.0,30.0,1000.0,1000.0,30.0,20.1,66.9,0.0,0.0
2006262N19069,2006-09-24 06:00:00,20.3,66.9,30.0,1000.0,1000.0,30.0,19.9,66.9,0.0,0.0
2006262N19069,2006-09-24 09:00:00,20.1,66.9,30.0,1000.0,1000.0,30.0,19.5,66.9,0.0,0.0
2006262N19069,2006-09-24 12:00:00,19.9,66.9,30.0,1000.0,1000.0,30.0,19.5,66.8,0.0,0.0
2006262N19069,2006-09-24 15:00:00,19.5,66.9,30.0,1000.0,1000.0,30.0,19.5,66.7,0.0,0.0
2006262N19069,2006-09-24 18:00:00,19.5,66.8,30.0,1000.0,1000.0,30.0,19.5,66.6,0.0,0.0
2006262N19069,2006-09-24 21:00:00,19.5,66.7,30.0,1000.0,1000.0,30.0,19.6,66.5,0.0,0.0
2006262N19069,2006-09-25 00:00:00,19.5,66.6,30.0,1000.0,1000.0,30.0,19.7,66.5,0.0,0.0
2006262N19069,2006-09-25 03:00:00,19.6,66.5,30.0,1000.0,1000.0,30.0,19.8,66.4,0.0,0.0
2006262N19069,2006-09-25 06:00:00,19.7,66.5,30.0,1000.0,1000.0,30.0,19.8,66.3,0.0,0.0
2006262N19069,2006-09-25 09:00:00,19.8,66.4,30.0,1000.0,1001.0,28.0,19.8,66.2,0.0,0.0
2006262N19069,2006-09-25 12:00:00,19.8,66.3,30.0,1000.0,1002.0,25.0,19.9,66.2,0.0,0.0
2006262N19069,2006-09-25 15:00:00,19.8,66.2,28.0,1001.0,1002.0,25.0,19.9,66.2,1.0,-2.0
2006262N19069,2006-09-25 18:00:00,19.9,66.2,25.0,1002.0,1002.0,25.0,20.0,66.1,1.0,-3.0
2006262N19069,2006-09-25 21:00:00,19.9,66.2,25.0,1002.0,1002.0,25.0,20.1,66.0,0.0,0.0
2006262N19069,2006-09-26 00:00:00,20.0,66.1,25.0,1002.0,1002.0,25.0,20.2,65.8,0.0,0.0
2006262N19069,2006-09-26 03:00:00,20.1,66.0,25.0,1002.0,1002.0,25.0,20.3,65.6,0.0,0.0
2006262N19069,2006-09-26 06:00:00,20.2,65.8,25.0,1002.0,1002.0,25.0,20.3,65.4,0.0,0.0
2006271N18089,2006-09-28 00:00:00,17.7,89.4,20.0,1004.0,1000.0,30.0,18.0,88.5,0.0,0.0
2006271N18089,2006-09-28 03:00:00,17.8,89.0,25.0,1002.0,1000.0,30.0,18.1,88.2,-2.0,5.0
2006271N18089,2006-09-28 06:00:00,18.0,88.5,30.0,1000.0,1000.0,30.0,18.4,87.9,-2.0,5.0
2006271N18089,2006-09-28 09:00:00,18.1,88.2,30.0,1000.0,999.0,33.0,18.4,87.5,0.0,0.0
2006271N18089,2006-09-28 12:00:00,18.4,87.9,30.0,1000.0,997.0,35.0,18.5,87.2,0.0,0.0
2006271N18089,2006-09-28 15:00:00,18.4,87.5,33.0,999.0,997.0,35.0,18.8,86.7,-1.0,3.0
2006271N18089,2006-09-28 18:00:00,18.5,87.2,35.0,997.0,997.0,35.0,18.9,86.3,-2.0,2.0
2006271N18089,2006-09-28 21:00:00,18.8,86.7,35.0,997.0,999.0,33.0,18.9,85.9,0.0,0.0
2006271N18089,2006-09-29 00:00:00,18.9,86.3,35.0,997.0,1000.0,30.0,19.0,85.5,0.0,0.0
2006271N18089,2006-09-29 03:00:00,18.9,85.9,33.0,999.0,1000.0,30.0,19.0,85.0,2.0,-2.0
2006271N18089,2006-09-29 06:00:00,19.0,85.5,30.0,1000.0,1000.0,30.0,19.1,84.5,1.0,-3.0
2006271N18089,2006-09-29 09:00:00,19.0,85.0,30.0,1000.0,1001.0,28.0,19.2,84.2,0.0,0.0
2006271N18089,2006-09-29 12:00:00,19.1,84.5,30.0,1000.0,1002.0,25.0,19.2,84.0,0.0,0.0
2006271N18089,2006-09-29 15:00:00,19.2,84.2,28.0,1001.0,1002.0,25.0,19.2,83.4,1.0,-2.0
2006271N18089,2006-09-29 18:00:00,19.2,84.0,25.0,1002.0,1002.0,25.0,19.4,82.8,1.0,-3.0
2006300N07078,2006-10-27 06:00:00,7.4,78.1,15.0,1006.0,1006.0,15.0,8.6,78.4,0.0,0.0
2006300N07078,2006-10-27 09:00:00,8.0,78.2,15.0,1006.0,1006.0,15.0,9.1,78.7,0.0,0.0
2006300N07078,2006-10-27 12:00:00,8.6,78.4,15.0,1006.0,1006.0,15.0,9.5,79.1,0.0,0.0
2006300N07078,2006-10-27 15:00:00,9.1,78.7,15.0,1006.0,1006.0,15.0,9.9,79.4,0.0,0.0
2006300N07078,2006-10-27 18:00:00,9.5,79.1,15.0,1006.0,1006.0,15.0,10.3,79.7,0.0,0.0
2006300N07078,2006-10-27 21:00:00,9.9,79.4,15.0,1006.0,1005.0,18.0,10.7,79.8,0.0,0.0
2006300N07078,2006-10-28 00:00:00,10.3,79.7,15.0,1006.0,1004.0,20.0,11.2,79.9,0.0,0.0
2006300N07078,2006-10-28 03:00:00,10.7,79.8,18.0,1005.0,1004.0,20.0,11.7,80.0,-1.0,3.0
2006300N07078,2006-10-28 06:00:00,11.2,79.9,20.0,1004.0,1004.0,20.0,12.2,80.2,-1.0,2.0
2006300N07078,2006-10-28 09:00:00,11.7,80.0,20.0,1004.0,1003.0,23.0,12.6,80.3,0.0,0.0
2006300N07078,2006-10-28 12:00:00,12.2,80.2,20.0,1004.0,1002.0,25.0,13.1,80.4,0.0,0.0
2006300N07078,2006-10-28 15:00:00,12.6,80.3,23.0,1003.0,1001.0,28.0,13.7,80.5,-1.0,3.0
2006300N07078,2006-10-28 18:00:00,13.1,80.4,25.0,1002.0,1000.0,30.0,14.2,80.5,-1.0,2.0
2006300N07078,2006-10-28 21:00:00,13.7,80.5,28.0,1001.0,997.0,35.0,14.5,80.5,-1.0,3.0
2006300N07078,2006-10-29 00:00:00,14.2,80.5,30.0,1000.0,994.0,40.0,14.7,80.5,-1.0,2.0
2006300N07078,2006-10-29 03:00:00,14.5,80.5,35.0,997.0,991.0,45.0,15.0,80.5,-3.0,5.0
2006300N07078,2006-10-29 06:00:00,14.7,80.5,40.0,994.0,987.0,50.0,15.1,80.5,-3.0,5.0
2006300N07078,2006-10-29 09:00:00,15.0,80.5,45.0,991.0,986.0,53.0,15.2,80.5,-3.0,5.0
2006300N07078,2006-10-29 12:00:00,15.1,80.5,50.0,987.0,984.0,55.0,15.5,80.5,-4.0,5.0
2006300N07078,2006-10-29 15:00:00,15.2,80.5,53.0,986.0,986.0,53.0,15.6,80.4,-1.0,3.0
2006300N07078,2006-10-29 18:00:00,15.5,80.5,55.0,984.0,987.0,50.0,15.6,80.4,-2.0,2.0
2006300N07078,2006-10-29 21:00:00,15.6,80.4,53.0,986.0,991.0,45.0,15.7,80.2,2.0,-2.0
2006300N07078,2006-10-30 00:00:00,15.6,80.4,50.0,987.0,994.0,40.0,15.8,80.2,1.0,-3.0
2006300N07078,2006-10-30 03:00:00,15.7,80.2,45.0,991.0,997.0,35.0,15.9,80.1,4.0,-5.0
2006300N07078,2006-10-30 06:00:00,15.8,80.2,40.0,994.0,1000.0,30.0,16.0,79.9,3.0,-5.0
2006329N06150,2006-11-24 12:00:00,6.1,149.8,15.0,1006.0,1006.0,15.0,6.4,148.8,0.0,0.0
2006329N06150,2006-11-24 15:00:00,6.2,149.3,15.0,1006.0,1005.0,18.0,6.7,148.3,0.0,0.0
2006329N06150,2006-11-24 18:00:00,6.4,148.8,15.0,1006.0,1004.0,20.0,7.1,147.9,0.0,0.0
2006329N06150,2006-11-24 21:00:00,6.7,148.3,18.0,1005.0,1004.0,20.0,7.5,147.5,-1.0,3.0
2006329N06150,2006-11-25 00:00:00,7.1,147.9,20.0,1004.0,1004.0,20.0,8.4,147.1,-1.0,2.0
2006329N06150,2006-11-25 03:00:00,7.5,147.5,20.0,1004.0,1003.0,23.0,8.8,146.6,0.0,0.0
2006329N06150,2006-11-25 06:00:00,8.4,147.1,20.0,1004.0,1002.0,25.0,9.0,146.1,0.0,0.0
2006329N06150,2006-11-25 09:00:00,8.8,146.6,23.0,1003.0,1001.0,28.0,9.2,145.7,-1.0,3.0
2006329N06150,2006-11-25 12:00:00,9.0,146.1,25.0,1002.0,1000.0,30.0,9.4,145.3,-1.0,2.0
2006329N06150,2006-11-25 15:00:00,9.2,145.7,28.0,1001.0,1000.0,30.0,9.6,144.7,-1.0,3.0
2006329N06150,2006-11-25 18:00:00,9.4,145.3,30.0,1000.0,1000.0,30.0,9.8,144.1,-1.0,2.0
2006329N06150,2006-11-25 21:00:00,9.6,144.7,30.0,1000.0,999.0,33.0,9.9,143.5,0.0,0.0
2006329N06150,2006-11-26 00:00:00,9.8,144.1,30.0,1000.0,997.0,35.0,10.0,142.8,0.0,0.0
2006329N06150,2006-11-26 03:00:00,9.9,143.5,33.0,999.0,997.0,35.0,10.1,142.2,-1.0,3.0
2006329N06150,2006-11-26 06:00:00,10.0,142.8,35.0,997.0,997.0,35.0,10.2,141.7,-2.0,2.0
2006329N06150,2006-11-26 09:00:00,10.1,142.2,35.0,997.0,997.0,35.0,10.2,141.1,0.0,0.0
2006329N06150,2006-11-26 12:00:00,10.2,141.7,35.0,997.0,997.0,35.0,10.3,140.6,0.0,0.0
2006329N06150,2006-11-26 15:00:00,10.2,141.1,35.0,997.0,997.0,35.0,10.3,140.1,0.0,0.0
2006329N06150,2006-11-26 18:00:00,10.3,140.6,35.0,997.0,997.0,35.0,10.3,139.7,0.0,0.0
2006329N06150,2006-11-26 21:00:00,10.3,140.1,35.0,997.0,996.0,38.0,10.4,139.2,0.0,0.0
2006329N06150,2006-11-27 00:00:00,10.3,139.7,35.0,997.0,994.0,40.0,10.5,138.7,0.0,0.0
2006329N06150,2006-11-27 03:00:00,10.4,139.2,38.0,996.0,993.0,43.0,10.6,138.2,-1.0,3.0
2006329N06150,2006-11-27 06:00:00,10.5,138.7,40.0,994.0,991.0,45.0,10.7,137.7,-2.0,2.0
2006329N06150,2006-11-27 09:00:00,10.6,138.2,43.0,993.0,989.0,48.0,10.7,137.0,-1.0,3.0
2006329N06150,2006-11-27 12:00:00,10.7,137.7,45.0,991.0,987.0,50.0,10.8,136.3,-2.0,2.0
2006329N06150,2006-11-27 15:00:00,10.7,137.0,48.0,989.0,986.0,53.0,11.0,135.4,-2.0,3.0
2006329N06150,2006-11-27 18:00:00,10.8,136.3,50.0,987.0,984.0,55.0,11.3,134.6,-2.0,2.0
2006329N06150,2006-11-27 21:00:00,11.0,135.4,53.0,986.0,982.0,58.0,11.6,133.8,-1.0,3.0
2006329N06150,2006-11-28 00:00:00,11.3,134.6,55.0,984.0,980.0,60.0,11.8,133.1,-2.0,2.0
2006329N06150,2006-11-28 03:00:00,11.6,133.8,58.0,982.0,978.0,63.0,12.0,132.3,-2.0,3.0
2006329N06150,2006-11-28 06:00:00,11.8,133.1,60.0,980.0,976.0,65.0,12.2,131.6,-2.0,2.0
2006329N06150,2006-11-28 09:00:00,12.0,132.3,63.0,978.0,972.0,70.0,12.4,130.8,-2.0,3.0
2006329N06150,2006-11-28 12:00:00,12.2,131.6,65.0,976.0,967.0,75.0,12.6,130.1,-2.0,2.0
2006329N06150,2006-11-28 15:00:00,12.4,130.8,70.0,972.0,961.0,83.0,12.8,129.3,-4.0,5.0
2006329N06150,2006-11-28 18:00:00,12.6,130.1,75.0,967.0,954.0,90.0,12.9,128.6,-5.0,5.0
2006329N06150,2006-11-28 21:00:00,12.8,129.3,83.0,961.0,935.0,108.0,13.1,127.9,-6.0,8.0
2006329N06150,2006-11-29 00:00:00,12.9,128.6,90.0,954.0,916.0,125.0,13.2,127.3,-7.0,7.0
2006329N06150,2006-11-29 03:00:00,13.1,127.9,108.0,935.0,910.0,130.0,13.2,126.8,-19.0,18.0
2006329N06150,2006-11-29 06:00:00,13.2,127.3,125.0,916.0,904.0,135.0,13.3,126.4,-19.0,17.0
2006329N06150,2006-11-29 09:00:00,13.2,126.8,130.0,910.0,907.0,133.0,13.3,125.9,-6.0,5.0
2006329N06150,2006-11-29 12:00:00,13.3,126.4,135.0,904.0,910.0,130.0,13.4,125.4,-6.0,5.0
2006329N06150,2006-11-29 15:00:00,13.3,125.9,133.0,907.0,907.0,133.0,13.4,125.0,3.0,-2.0
2006329N06150,2006-11-29 18:00:00,13.4,125.4,130.0,910.0,904.0,135.0,13.4,124.6,3.0,-3.0
2006329N06150,2006-11-29 21:00:00,13.4,125.0,133.0,907.0,910.0,130.0,13.4,124.1,-3.0,3.0
2006329N06150,2006-11-30 00:00:00,13.4,124.6,135.0,904.0,916.0,125.0,13.4,123.6,-3.0,2.0
2006329N06150,2006-11-30 03:00:00,13.4,124.1,130.0,910.0,922.0,120.0,13.5,123.0,6.0,-5.0
2006329N06150,2006-11-30 06:00:00,13.4,123.6,125.0,916.0,927.0,115.0,13.5,122.4,6.0,-5.0
2006329N06150,2006-11-30 09:00:00,13.5,123.0,120.0,922.0,936.0,108.0,13.5,121.8,6.0,-5.0
2006329N06150,2006-11-30 12:00:00,13.5,122.4,115.0,927.0,944.0,100.0,13.5,121.2,5.0,-5.0
2006329N06150,2006-11-30 15:00:00,13.5,121.8,108.0,936.0,947.0,98.0,13.5,120.6,9.0,-7.0
2006329N06150,2006-11-30 18:00:00,13.5,121.2,100.0,944.0,949.0,95.0,13.6,120.1,8.0,-8.0
2006329N06150,2006-11-30 21:00:00,13.5,120.6,98.0,947.0,952.0,93.0,13.6,119.7,3.0,-2.0
2006329N06150,2006-12-01 00:00:00,13.6,120.1,95.0,949.0,954.0,90.0,13.6,119.3,2.0,-3.0
2006329N06150,2006-12-01 03:00:00,13.6,119.7,93.0,952.0,959.0,85.0,13.6,119.0,3.0,-2.0
2006329N06150,2006-12-01 06:00:00,13.6,119.3,90.0,954.0,963.0,80.0,13.6,118.6,2.0,-3.0
2006329N06150,2006-12-01 09:00:00,13.6,119.0,85.0,959.0,963.0,80.0,13.5,118.2,5.0,-5.0
2006329N06150,2006-12-01 12:00:00,13.6,118.6,80.0,963.0,963.0,80.0,13.5,117.8,4.0,-5.0
2006329N06150,2006-12-01 15:00:00,13.5,118.2,80.0,963.0,965.0,78.0,13.6,117.3,0.0,0.0
2006329N06150,2006-12-01 18:00:00,13.5,117.8,80.0,963.0,967.0,75.0,13.6,117.0,0.0,0.0
2006329N06150,2006-12-01 21:00:00,13.6,117.3,78.0,965.0,967.0,75.0,13.7,116.7,2.0,-2.0
2006329N06150,2006-12-02 00:00:00,13.6,117.0,75.0,967.0,967.0,75.0,13.7,116.4,2.0,-3.0
2006329N06150,2006-12-02 03:00:00,13.7,116.7,75.0,967.0,967.0,75.0,13.8,116.0,0.0,0.0
2006329N06150,2006-12-02 06:00:00,13.7,116.4,75.0,967.0,967.0,75.0,13.9,115.6,0.0,0.0
2006329N06150,2006-12-02 09:00:00,13.8,116.0,75.0,967.0,961.0,83.0,13.9,115.1,0.0,0.0
2006329N06150,2006-12-02 12:00:00,13.9,115.6,75.0,967.0,954.0,90.0,13.9,114.7,0.0,0.0
2006329N06150,2006-12-02 15:00:00,13.9,115.1,83.0,961.0,954.0,90.0,13.9,114.3,-6.0,8.0
2006329N06150,2006-12-02 18:00:00,13.9,114.7,90.0,954.0,954.0,90.0,13.8,114.0,-7.0,7.0
2006329N06150,2006-12-02 21:00:00,13.9,114.3,90.0,954.0,954.0,90.0,13.8,113.6,0.0,0.0
2006329N06150,2006-12-03 00:00:00,13.8,114.0,90.0,954.0,954.0,90.0,13.7,113.3,0.0,0.0
2006329N06150,2006-12-03 03:00:00,13.8,113.6,90.0,954.0,954.0,90.0,13.6,113.0,0.0,0.0
2006329N06150,2006-12-03 06:00:00,13.7,113.3,90.0,954.0,954.0,90.0,13.5,112.8,0.0,0.0
2006329N06150,2006-12-03 09:00:00,13.6,113.0,90.0,954.0,959.0,85.0,13.3,112.4,0.0,0.0
2006329N06150,2006-12-03 12:00:00,13.5,112.8,90.0,954.0,963.0,80.0,13.1,112.1,0.0,0.0
2006329N06150,2006-12-03 15:00:00,13.3,112.4,85.0,959.0,970.0,73.0,12.9,111.7,5.0,-5.0
2006329N06150,2006-12-03 18:00:00,13.1,112.1,80.0,963.0,976.0,65.0,12.6,111.3,4.0,-5.0
2006329N06150,2006-12-03 21:00:00,12.9,111.7,73.0,970.0,982.0,58.0,12.1,110.9,7.0,-7.0
2006329N06150,2006-12-04 00:00:00,12.6,111.3,65.0,976.0,987.0,50.0,11.7,110.4,6.0,-8.0
2006329N06150,2006-12-04 03:00:00,12.1,110.9,58.0,982.0,986.0,53.0,11.3,110.0,6.0,-7.0
2006329N06150,2006-12-04 06:00:00,11.7,110.4,50.0,987.0,984.0,55.0,11.0,109.6,5.0,-8.0
2006329N06150,2006-12-04 09:00:00,11.3,110.0,53.0,986.0,980.0,60.0,10.7,109.0,-1.0,3.0
2006329N06150,2006-12-04 12:00:00,11.0,109.6,55.0,984.0,976.0,65.0,10.4,108.4,-2.0,2.0
2006329N06150,2006-12-04 15:00:00,10.7,109.0,60.0,980.0,980.0,60.0,10.2,107.7,-4.0,5.0
2006329N06150,2006-12-04 18:00:00,10.4,108.4,65.0,976.0,984.0,55.0,10.0,107.0,-4.0,5.0
2006329N06150,2006-12-04 21:00:00,10.2,107.7,60.0,980.0,988.0,50.0,9.6,106.4,4.0,-5.0
2006329N06150,2006-12-05 00:00:00,10.0,107.0,55.0,984.0,991.0,45.0,9.2,105.6,4.0,-5.0
2006329N06150,2006-12-05 03:00:00,9.6,106.4,50.0,988.0,994.0,40.0,8.8,104.6,4.0,-5.0
2006329N06150,2006-12-05 06:00:00,9.2,105.6,45.0,991.0,997.0,35.0,8.7,103.6,3.0,-5.0
2006329N06150,2006-12-05 09:00:00,8.8,104.6,40.0,994.0,1000.0,30.0,8.7,102.8,3.0,-5.0
2006329N06150,2006-12-05 12:00:00,8.7,103.6,35.0,997.0,1002.0,25.0,8.9,102.1,3.0,-5.0
2006329N06150,2006-12-05 15:00:00,8.7,102.8,30.0,1000.0,1002.0,25.0,9.0,101.4,3.0,-5.0
2006329N06150,2006-12-05 18:00:00,8.9,102.1,25.0,1002.0,1002.0,25.0,9.1,100.7,2.0,-5.0
2006329N06150,2006-12-05 21:00:00,9.0,101.4,25.0,1002.0,1003.0,23.0,9.2,100.2,0.0,0.0
2006329N06150,2006-12-06 00:00:00,9.1,100.7,25.0,1002.0,1004.0,20.0,9.5,99.5,0.0,0.0
2006329N06150,2006-12-06 03:00:00,9.2,100.2,23.0,1003.0,1004.0,20.0,9.7,98.8,1.0,-2.0
2006329N06150,2006-12-06 06:00:00,9.5,99.5,20.0,1004.0,1004.0,20.0,9.9,98.2,1.0,-3.0
2006329N06150,2006-12-06 09:00:00,9.7,98.8,20.0,1004.0,1004.0,20.0,10.1,97.7,0.0,0.0
2006329N06150,2006-12-06 12:00:00,9.9,98.2,20.0,1004.0,1004.0,20.0,10.2,97.1,0.0,0.0
2006329N06150,2006-12-06 15:00:00,10.1,97.7,20.0,1004.0,1004.0,20.0,10.3,96.4,0.0,0.0
2006329N06150,2006-12-06 18:00:00,10.2,97.1,20.0,1004.0,1004.0,20.0,10.4,95.7,0.0,0.0
2006329N06150,2006-12-06 21:00:00,10.3,96.4,20.0,1004.0,1004.0,20.0,10.6,95.1,0.0,0.0
2006329N06150,2006-12-07 00:00:00,10.4,95.7,20.0,1004.0,1004.0,20.0,10.7,94.5,0.0,0.0
2006329N06150,2006-12-07 03:00:00,10.6,95.1,20.0,1004.0,1004.0,20.0,10.7,93.9,0.0,0.0
2006329N06150,2006-12-07 06:00:00,10.7,94.5,20.0,1004.0,1004.0,20.0,10.7,93.4,0.0,0.0
2006329N06150,2006-12-07 09:00:00,10.7,93.9,20.0,1004.0,1004.0,20.0,10.7,92.8,0.0,0.0
2006329N06150,2006-12-07 12:00:00,10.7,93.4,20.0,1004.0,1004.0,20.0,10.7,92.2,0.0,0.0
2006329N06150,2006-12-07 15:00:00,10.7,92.8,20.0,1004.0,1004.0,20.0,10.7,91.7,0.0,0.0
2006329N06150,2006-12-07 18:00:00,10.7,92.2,20.0,1004.0,1004.0,20.0,10.7,91.2,0.0,0.0
2006329N06150,2006-12-07 21:00:00,10.7,91.7,20.0,1004.0,1004.0,20.0,10.7,90.5,0.0,0.0
2006329N06150,2006-12-08 00:00:00,10.7,91.2,20.0,1004.0,1004.0,20.0,10.8,89.8,0.0,0.0
2006329N06150,2006-12-08 03:00:00,10.7,90.5,20.0,1004.0,1004.0,20.0,10.8,89.2,0.0,0.0
2006329N06150,2006-12-08 06:00:00,10.8,89.8,20.0,1004.0,1004.0,20.0,10.9,88.7,0.0,0.0
2006329N06150,2006-12-08 09:00:00,10.8,89.2,20.0,1004.0,1005.0,18.0,11.0,88.0,0.0,0.0
2006329N06150,2006-12-08 12:00:00,10.9,88.7,20.0,1004.0,1006.0,15.0,11.1,87.3,0.0,0.0
2006329N06150,2006-12-08 15:00:00,11.0,88.0,18.0,1005.0,1006.0,15.0,11.1,86.7,1.0,-2.0
2006329N06150,2006-12-08 18:00:00,11.1,87.3,15.0,1006.0,1006.0,15.0,11.2,86.0,1.0,-3.0
2006329N06150,2006-12-08 21:00:00,11.1,86.7,15.0,1006.0,1006.0,15.0,11.3,85.2,0.0,0.0
2006329N06150,2006-12-09 00:00:00,11.2,86.0,15.0,1006.0,1006.0,15.0,11.4,84.5,0.0,0.0
2006329N06150,2006-12-09 03:00:00,11.3,85.2,15.0,1006.0,1006.0,15.0,11.4,83.9,0.0,0.0
2006329N06150,2006-12-09 06:00:00,11.4,84.5,15.0,1006.0,1006.0,15.0,11.5,83.3,0.0,0.0
2006329N06150,2006-12-09 09:00:00,11.4,83.9,15.0,1006.0,1006.0,15.0,11.6,82.6,0.0,0.0
2006329N06150,2006-12-09 12:00:00,11.5,83.3,15.0,1006.0,1006.0,15.0,11.7,81.8,0.0,0.0
2007133N15091,2007-05-13 00:00:00,14.8,90.7,25.0,1000.0,1002.0,25.0,15.2,90.8,0.0,0.0
2007133N15091,2007-05-13 03:00:00,14.9,90.8,25.0,1001.0,1001.0,28.0,15.4,90.9,1.0,0.0
2007133N15091,2007-05-13 06:00:00,15.2,90.8,25.0,1002.0,1000.0,30.0,15.6,90.9,1.0,0.0
2007133N15091,2007-05-13 09:00:00,15.4,90.9,28.0,1001.0,999.0,33.0,16.0,90.9,-1.0,3.0
2007133N15091,2007-05-13 12:00:00,15.6,90.9,30.0,1000.0,997.0,35.0,16.2,90.9,-1.0,2.0
2007133N15091,2007-05-13 15:00:00,16.0,90.9,33.0,999.0,991.0,43.0,16.6,91.3,-1.0,3.0
2007133N15091,2007-05-13 18:00:00,16.2,90.9,35.0,997.0,985.0,50.0,17.2,91.4,-2.0,2.0
2007133N15091,2007-05-13 21:00:00,16.6,91.3,43.0,991.0,985.0,53.0,17.9,91.6,-6.0,8.0
2007133N15091,2007-05-14 00:00:00,17.2,91.4,50.0,985.0,984.0,55.0,18.8,91.6,-6.0,7.0
2007133N15091,2007-05-14 03:00:00,17.9,91.6,53.0,985.0,981.0,58.0,19.3,91.7,0.0,3.0
2007133N15091,2007-05-14 06:00:00,18.8,91.6,55.0,984.0,978.0,60.0,19.9,91.9,-1.0,2.0
2007133N15091,2007-05-14 09:00:00,19.3,91.7,58.0,981.0,977.0,63.0,20.6,92.0,-3.0,3.0
2007133N15091,2007-05-14 12:00:00,19.9,91.9,60.0,978.0,976.0,65.0,21.2,92.1,-3.0,2.0
2007133N15091,2007-05-14 15:00:00,20.6,92.0,63.0,977.0,983.0,55.0,22.1,92.2,-1.0,3.0
2007133N15091,2007-05-14 18:00:00,21.2,92.1,65.0,976.0,989.0,45.0,23.0,92.4,-1.0,2.0
2007151N14072,2007-05-31 06:00:00,13.7,71.6,15.0,1006.0,1006.0,15.0,14.0,71.7,0.0,0.0
2007151N14072,2007-05-31 09:00:00,13.9,71.7,15.0,1006.0,1006.0,15.0,14.1,71.7,0.0,0.0
2007151N14072,2007-05-31 12:00:00,14.0,71.7,15.0,1006.0,1006.0,15.0,14.2,71.5,0.0,0.0
